honoree_name,amount
Sen. James Lankford,9500.0
"Comer, James",9500.0
NBWA PAC,9500.0
"Meeks, Gregory",9500.0
Rep. Joyce Beatty (D),9500.0
Catherine Cortez-Masto,9500.0
Daniel Newhouse,9500.0
Rep. Joshua S. Gottheimer,9500.0
"Craig, Angie",9500.0
Sen. Lindsey Graham,9500.0
Rep. Bradley Scott Schneider (D),9500.0
Jackie Walorski,9500.0
Rep. Anna Eshoo,9500.0
Sen. M. Michael Rounds (R),9500.0
Jerrold Nadler,9500.0
Rep. Joseph D. Courtney,9500.0
U.S. Senator John Thune,9500.0
Sen. Kyrsten Sinema (D),9500.0
Congressman Henry Cuellar,9500.0
Mariannette Miller-Meeks,9500.0
Karin Norington-Reaves,9750.0
Wittman for Congress,9800.0
Senator Chuck Schumer,9800.0
Menendez for Congress,9800.0
Marco Rubio for Senate,9800.0
Shontel Brown,9810.0
Sen. Marsha Blackburn,9900.0
Rep. Debbie Dingell,9900.0
Tim Baxter,10000.0
Theodore Budd,10000.0
"Capito, Shelley Moore",10000.0
Rep. Cindy Axne (D-IA-03),10000.0
ACROSS THE AISLE PAC,10000.0
"Blackburn, Marsha",10000.0
The Consumer Bankers Association Political Action Committee,10000.0
sheila cherfilus-mccormick for congress,10000.0
Rep Vern Buchanan,10000.0
"Joyce, Dave",10000.0
Republican Party Of Wisconsin,10000.0
Republican Party of Virginia,10000.0
moly gray for vermont,10000.0
Michael Crapo,10000.0
Congressman Steve Scalise,10000.0
Rep Adrian Smith,10000.0
Michael D. Crapo,10000.0
Representative Frank Pallone,10000.0
Irish American Democrats,10000.0
Hon. Henry Cuellar,10000.0
Sen. Patrick Joseph Toomey,10000.0
The New Democrat Coalition Action Fund,10000.0
Rep Steny Hoyer,10000.0
Rep. Velazquez,10000.0
"Cornyn, John",10000.0
Members of Congress who play in the Congressional Softball Game,10000.0
"Ferguson, A. Drew",10000.0
"Bishop, Sanford, Jr.",10000.0
Brian Fitzpatrick,10000.0
DR KIM SCHRIER FOR CONGRESS,10000.0
congress bonnie watson coleman,10000.0
"Scott, Bob",10000.0
Motor City PAC,10000.0
Rep. Carlos Antonio Gimenez,10000.0
Rep Rob Wittman,10000.0
Representative Jared Golden,10000.0
The Fertilizer Institute,10000.0
National Marine Manufacturers Association (NMMA) PAC,10000.0
Rep. Terrycina Andrea Sewell (D),10000.0
Senator Catherine Cortez Masto (D-NV),10000.0
Bennet for Colorado,10000.0
Aditya Atholi,10000.0
Senator Pat Toomey & Dr. Ngozi Okonjo--Iweala,10000.0
Senator Nancy Pelosi,10000.0
Free State PAC (Moran),10000.0
"Rubio, Marco",10000.0
"McConnell, Mitch",10000.0
Val Hoyle for Congress,10000.0
U.S. Representative Elise Stefanik,10000.0
"Romney, Mitt",10000.0
Senator Kevin McCarthy,10000.0
Primacy PAC,10000.0
"Pappas, Chris",10000.0
Sen. William Cassidy,10000.0
Strengthening Virginia's Working Families,10000.0
"Kuster, Ann",10000.0
U.S. Rep. Tom Cole (R-OK),10000.0
"Pallone Jr., Frank",10000.0
"Sen. John Henry Hoeven, III",10000.0
Susan Bonamici,10000.0
"Stanton, Greg",10000.0
Sen. Jerry W. Moran,10000.0
Sen. Jerry Moran,10000.0
New Democrat Coalition,10000.0
Democracy Protection PAC,10000.0
"Hassan, Margaret",10000.0
Rep. Robert E. Latta,10000.0
Sheila Jackson Lee,10000.0
"Ambassador Carla Hills, Senator Pat Toomey, Congressman Ron Kind, Congressman Earl Blumenauer",10000.0
American Bankers Association PAC (BANKPAC),10000.0
"Lofgren, Zoe",10000.0
Sherrod Brown,10000.0
"Peters, Gary",10000.0
New Democratic Coalition Action Fund,10000.0
"Smith, Adam",10000.0
"Demings, Val",10000.0
Rep. Ruben Gallego,10000.0
"Smucker, Lloyd",10000.0
Representative Nancy Pelosi,10000.0
"Spanberger, Abigail",10000.0
Adrian Smith Leadership PAC,10000.0
Jeremy Munson,10000.0
NRCC Membership,10000.0
Rep Kevin McCarthy,10000.0
Rep. Rosa L. DeLauro,10000.0
BLUE DOG PAC,10000.0
Aspire PAC,10000.0
BLUE DOG POLITICAL ACTION COMMITTEE,10000.0
Rep. Daniel Timothy Kildee (D),10000.0
Congressional Black Caucus,10000.0
"Foster, Bill",10000.0
Kevin McCarthy (R-CA),10000.0
Madison PAC,10000.0
THE HONORABLE PETE AGUILAR,10000.0
Senator Hirono,10000.0
REPUBLICAN MAINSTREET PARTNERSHIP PAC,10000.0
Rep. Dan Newhouse,10000.0
RIAA PAC,10000.0
John Hoeven (Hoeven for Senate),10000.0
Rep. Dale Strong,10000.0
"Beatty, Joyce",10000.0
"Dingell, Debbie",10000.0
Rep. Maxine Waters,10000.0
Gregory Meeks,10000.0
Organization maintained or controlled by a covered elected official (Rep. Jim McGovern and Rep. Sheila Jackson Lee are on Board),10000.0
Wenstrup for Congress,10000.0
Tuesday Group Political Action Committee,10000.0
Rep. Michael R. Turner,10000.0
"Guthrie, Brett",10000.0
"Quigley, Mike",10000.0
MODERATE DEMOCRATS PAC,10000.0
BLUMENTHAL FOR CONNECTICUT,10000.0
Bank Policy Institute PAC,10000.0
Dwight Evans,10000.0
Sen. John Hoeven,10000.0
Representative Chellie Pingree,10000.0
Chrissy Houlahan for Congress,10000.0
Rep. David Albert Scott,10000.0
VoteVets PAC,10000.0
Randy Weber,10250.0
Jim Banks for Congress,10250.0
Mark Takano,10250.0
Rep. Bill Foster,10250.0
Tom O'Halleran,10264.28
Allan Fung,10300.0
Sen. John Kennedy,10300.0
Ruben Gallego,10400.0
Congressman Vern Buchanan,10400.0
Darin Lahood,10400.0
"Hoyle, Val",10500.0
Sen. Ronald H. Johnson,10500.0
U.S. Senator Bill Cassidy,10500.0
"Maloney, Carolyn",10500.0
Rep. Daniel Crenshaw,10500.0
Congressman Jodey Arrington,10500.0
"Graves, Sam",10500.0
"Williams, Nikema",10500.0
Rep. Ron Estes,10500.0
"Miller-Meeks, Mariannette",10500.0
Rep. Michael Keith Simpson,10500.0
"Rice, Tom",10500.0
Rep. Richard Neal (D-MA); Rep. Kevin Brady (R-TX),10500.0
Rep Mike Gallagher,10500.0
Rep. Ann McLane Kuster,10500.0
Tony Cardenas,10500.0
Sen. Thom Tillis,10500.0
Jimmy Panetta for Congress,10500.0
Sen. Joe Manchin,10550.0
Rep. Kelly Armstrong,10600.0
Senator John Boozman,10650.0
Sen. Tim Scott (R-SC),10700.0
Rep. Suzan DelBene,10705.0
Emilia Sykes,10750.0
Rep. Brad Wenstrup,10750.0
Young Kim,10750.0
Rep. Sanford Bishop,10750.0
Susan Wild,10772.79
Joe Morelle,10800.0
Rep. Jake Auchincloss,10800.0
Rep. Doris Matsui,10855.0
Rep. Tony Gonzales,10900.0
Senator Mark Warner,10900.0
Rep Larry Bucshon,11000.0
"LaHood, Darin",11000.0
Sen. Patricia Lynn Murray (D),11000.0
Rep. Jimmy Gomez,11000.0
Congressman Adrian Smith,11000.0
Jaime Herrera-Beutler,11000.0
"Norcross, Donald",11000.0
Lucas for Congress,11000.0
Rep. Dwight Evans (D),11000.0
Rep. Beth Van Duyne,11000.0
Pete Stauber,11000.0
"Warnock, Raphael",11000.0
Rep. Jesus G. Garcia,11000.0
Rep John Curtis,11000.0
Kweisi Mfume,11000.0
Shelley Moore Capito,11000.0
Matt Cartwright,11000.0
"Bonamici, Suzanne",11000.0
Representative Pete Aguilar,11000.0
Sen. Susan Margaret Collins,11000.0
Mike Simpson,11000.0
Sen. Thomas Roland Tillis (R),11000.0
Rep. Jimmy Panetta,11000.0
"Sewell, Terri",11000.0
"Blumenthal, Richard",11000.0
Rep. Brad R. Wenstrup (R),11000.0
Catherine Cortez Masto for Senate,11000.0
"Schatz, Brian",11000.0
"Gomez, Jimmy",11000.0
"Bost, Mike",11000.0
Representative Don Beyer,11000.0
"Kaptur, Marcy",11000.0
Molly Gray,11050.0
Gerry Connolly,11200.0
Rep. Greg Murphy,11250.0
Congressman Michael Guest,11250.0
Sen. Chuck Grassley (R-IA),11300.0
Senator Mark Kelly,11300.0
Rep. Dave Joyce,11400.0
"McMorris Rodgers, Cathy",11500.0
Rep. John Barry Larson (D),11500.0
Rep. John R. Curtis,11500.0
Rep. Elizabeth Ann Van Duyne,11500.0
Rep. Jodey Arrington,11500.0
Rep. Jimmy Varni Panetta,11500.0
Peter DeFazio,11500.0
Rep. Richard Edmund Neal (D),11500.0
Senator Steve Daines,11500.0
Yvette Clarke,11500.0
Daniel Crenshaw,11500.0
"Kildee, Dan",11500.0
William Timmons,11500.0
Rep. Adrian Michael Smith (R),11500.0
Rep. Pete Aguilar,11500.0
Congressman John Curtis,11500.0
Rep. Emanuel Cleaver,11500.0
Senator Marsha Blackburn,11500.0
Andy Barr,11500.0
Rep Chris Stewart,11500.0
Tara Sweeney,11500.0
Jared Huffman,11500.0
Rep. Steve Womack,11500.0
Madeleine Dean,11500.0
Congressman Greg Pence,11521.15
American Association of Airport Executives Good Government Committee PAC,11535.439999999999
Rep. Kim Schrier,11595.0
Sheldon Whitehouse,11600.0
Adam Gray,11600.0
"Dave McCormick, Candidate for U.S. Senate",11600.0
Maria Salazar,11700.0
Vicky Hartzler,11750.0
Morgan McGarvey,11750.0
Senator Gary Peters,11750.0
Alex Mooney,11800.0
Sharice Davids,11850.73
Rep. David Bennett McKinley,12000.0
Jason Crow,12000.0
Rep. Andrew R. Garbarino,12000.0
Rep. Bill L. Johnson,12000.0
U.S. Senator Lisa Murkowski,12000.0
"Cleaver, Emanuel",12000.0
Virginia Foxx,12000.0
Rep. Elizabeth Pannill Fletcher,12000.0
Sen. Michael Dean Crapo,12000.0
Susan Collins,12000.0
Brad Schneider,12000.0
"Calvert, Ken",12000.0
Rep. Bryan G. Steil,12000.0
Sen. Ron L. Wyden (D),12000.0
Rep. Michelle Steel,12000.0
Sen. Jon Tester,12000.0
Rep. Kevin Hern,12000.0
"Rep. Thomas Earl Emmer, Jr.",12000.0
Rep. Chuck Fleischmann,12000.0
Robert Scott,12000.0
"Reed, Jack",12000.0
Sen. Roger Marshall,12000.0
Rep. Shontel M. Brown,12000.0
Senator John Thune (R-SD),12000.0
Sen. Maggie Hassan,12000.0
Congressman Jason Smith,12000.0
Rep. Robert Joseph Wittman,12000.0
Rep. Jason Smith,12125.0
John Hoeven,12150.0
Sen. Jeanne Shaheen,12250.0
Val Hoyle,12250.0
Brendan Boyle,12250.0
Don Beyer,12350.0
Bill Johnson,12375.0
Rep. Donald W. Norcross,12400.0
"Smith, Jason",12500.0
James Comer,12500.0
"McCarthy, Kevin",12500.0
DBM PAC,12500.0
"McKinley, David",12500.0
Rep. Alex Mooney,12500.0
Rep. Greg Steube,12500.0
Rep. Donald John Bacon,12500.0
Whip Steve Scalise,12500.0
Republican Main Street Partnership PAC,12500.0
John R. Thune,12500.0
"DelBene, Suzan",12500.0
"Granger, Kay",12500.0
Rep. Sean Casten,12500.0
"Hoeven, John",12500.0
"Cortez Masto, Catherine",12500.0
"Diaz-Balart, Mario",12500.0
Sen Jon Tester,12500.0
"Sanchez, Linda",12500.0
Tuesday Group PAC,12500.0
Mike Bost,12500.0
"Duckworth, Tammy",12500.0
Thomas Carper,12500.0
VoteVets,12500.0
"Waters, Maxine",12500.0
PAC to the Future,12700.0
Jimmy Panetta,12700.0
"2022 Class Day keynote speaker Dr. Anthony Fauci, director of the National Institute of Allergy and Infectious Diseases, NIH; Framed certificate; class jacket; lunch; approx. 6,000 attended*",12718.669999999998
Jimmy Gomez,12750.0
Gilbert Villegas,12750.0
Grace Meng,12750.0
Deb Fischer,12750.0
Adam Hollier,12800.0
Vern Buchanan for Congress,12800.0
Rep. Haley Stevens,12900.0
"Kelly, Mike",13000.0
Rep. Mario Diaz-Balart,13000.0
Rep. John Curtis,13000.0
Valerie Hoyle,13000.0
Sen Alex Padilla,13000.0
Rep Brett Guthrie,13000.0
Sen. Marco Antonio Rubio,13000.0
Earl Blumenauer,13000.0
Nathaniel Moran,13000.0
Sanford Bishop for Congress,13000.0
Michael Guest,13000.0
Rep Nancy Mace,13000.0
Ed Case,13000.0
Rep. Brian M. Higgins,13000.0
Rep. Tim Walberg,13000.0
Bonnie Watson Coleman,13000.0
"Garcia, Sylvia",13000.0
Dale Strong,13000.0
Congressman Sam Graves,13020.31
Raphael Warnock,13050.0
Rep. French Hill,13150.0
Rep. Andy Barr,13250.0
Rep. Chris Stewart,13250.0
Rep. Mikie Sherrill,13400.0
Andrea Salinas,13425.0
"Rep. A. Drew Ferguson, IV",13500.0
Senator John Cornyn,13500.0
Mike Thompson,13500.0
Rep. Jacqueline Walorski (R),13500.0
"Sen. John Cornyn, III",13500.0
Rep. Derek Kilmer,13500.0
Julia Brownley,13500.0
John Larson,13500.0
Sen. John Nichols Boozman,13500.0
"Tester, Jon",13500.0
Rep. Ken Calvert,13500.0
"Beasley, Cheri",13500.0
Sen. Margaret Wood Hassan (D),13500.0
Rep. Raja Krishnamoorthi,13500.0
"Clark, Katherine",13500.0
Rep. Amerish B. Bera,13500.0
"Aguilar, Pete",13500.0
Rep. Michael C. Thompson (D),13500.0
Rep Ken Calvert,13500.0
Sen. Sherrod Campbell Brown,13500.0
"Barr, Andy",13500.0
Rep. David Schweikert (R),13500.0
Rep Mike Rogers,13500.0
Congressman David Scott,13500.0
Michael Burgess,13600.0
Rep. Randy Feenstra,13600.0
August Pfluger,13700.0
Rich McCormick,13750.0
Thom Tillis,13750.0
Rep. Blaine Luetkemeyer,13750.0
Senator Todd Young,13900.0
Angie Craig,13922.789999999999
Rep. David Patrick Joyce,14000.0
Senator Mike Crapo,14000.0
"Fitzpatrick, Brian",14000.0
"Armstrong, Kelly",14000.0
Rep. Jack Bergman,14000.0
Rep. Larry Dean Bucshon,14000.0
Rep. Adam Smith,14000.0
Rep. Lloyd Smucker,14000.0
Donald Norcross,14000.0
Rep Terri Sewell,14000.0
Rep Vicente Gonzalez,14000.0
Sen. Mazie Hirono,14000.0
Senator Dan Sullivan,14150.0
JD Vance,14150.0
Rep. John Moolenaar,14250.0
Rep Rodney Davis,14250.0
Bob Casey,14460.0
Chrissy Houlahan,14488.23
Rep. Dwight Evans,14500.0
Sen. Deb Fischer,14500.0
John Cornyn,14500.0
Rep. Scott H. Peters,14500.0
Rep. Brian M. Higgins (D),14500.0
Rep. Brian K. Fitzpatrick,14500.0
Rep. Darin M. LaHood,14500.0
Rep. Kay Granger,14500.0
Rep. Gwendolynne Sophia Moore (D),14500.0
Erin Houchin,14500.0
Kesha Ram Hinsdale,14500.0
Sen. Christopher Van Hollen (D),14500.0
"Kelly, Mark",14500.0
Rep. Mike Simpson,14500.0
Adriano Espaillat,14500.0
Rep Tony Gonzales II,14500.0
Rep. Bradley Scott Schneider,14500.0
Senator Chuck Grassley,14543.16
Carolyn Maloney,14650.0
Ashley Hinson,14750.0
Susie Lee,14797.79
Kevin Hern,14800.0
Brian Babin,14800.0
Rep. Hal Rogers,14900.0
Sen. Chuck Schumer,14900.0
DNC,15000.0
Chris Coons,15000.0
Republican members of the House,15000.0
Sen. Mitch McConnell (R),15000.0
Sen. Gary Charles Peters,15000.0
Rep. Mariannette Jane Miller-Meeks,15000.0
Sen. Mitt Romney,15000.0
National Republican Congressional Committee (NRCC),15000.0
Republican Attorneys General Association,15000.0
Rep. Steven Joseph Chabot,15000.0
Republican senators,15000.0
Rep. John Joyce,15000.0
Rep. Steven Alexzander Horsford,15000.0
Republican members of the Senate,15000.0
NRSC membership,15000.0
NRCC - Building Fund,15000.0
Ami Bera,15000.0
"Houlahan, Chrissy",15000.0
Larry Bucshon,15000.0
NRSCC,15000.0
Rep. Nancy Pelosi,15000.0
Sen. Alex Padilla,15000.0
DSCC membership,15000.0
National Republican Congressional Committee - Building Account,15000.0
Rep. Carol Devine Miller (R),15000.0
"DCCC,",15000.0
Republican National Congressional Campaign Committee,15000.0
Rep. Hakeem S. Jeffries,15000.0
Congressman Bill Johnson,15000.0
Sen. Steve Daines,15000.0
Friends of Glenn Thompson,15000.0
DSCC - Building Fund,15000.0
DCCC - Building Fund,15000.0
"Hoyer, Steny",15000.0
"Bishop, Sanford",15000.0
DCCC Membership,15000.0
NRSC - Building Fund,15000.0
Rep G.K. Butterfield,15000.0
DEMOCRATIC NATIONAL COMMITTEE,15000.0
Democratic Congressional Campaign Committee - Building Account,15000.0
Democratic members of the Senate,15000.0
"Wicker, Roger",15000.0
Sen. John Cornyn,15000.0
Democratic Attorneys General Association,15000.0
Democratic members of the House,15000.0
Rep. Peter Ray Aguilar,15000.0
Rep. Kevin Owen McCarthy (R),15000.0
Dave Joyce,15001.0
Paul Tonko,15103.45
Rep. Dan Kildee,15205.0
Rep. Greg Stanton,15457.6
Democratic Congressional Campaign Committee (DCCC),15500.0
Sen Marco Rubio,15500.0
Rep. William Patrick Huizenga (R),15500.0
John Barrasso,15500.0
David McKinley,15500.0
"O'Halleran, Tom",15500.0
Sen. Michael Dean Crapo (R),15500.0
Kermit Jones,15500.0
Josh Gottheimer,15514.28
Abigail Spanberger,15812.07
Joe Manchin,15900.0
"Scott, David",16000.0
Rep. Lloyd K. Smucker (R),16000.0
Sen. John Barrasso,16000.0
David Scott,16000.0
Montanans for Tester,16000.0
Rep. Brian Fitzpatrick,16000.0
Sen. Ron L. Wyden,16000.0
Sen. Mitch McConnell,16000.0
Senator Jerry Moran,16000.0
"Matsui, Doris",16000.0
Gary Palmer,16000.0
"Smith, Adrian",16000.0
Frank Lucas,16000.0
"Rep. Frank Pallone, Jr.",16000.0
Rep. Mike Johnson,16000.0
Rep. Paul David Tonko,16000.0
Debbie Wasserman Schultz,16150.0
Alex Lasry,16150.0
Rob Menendez,16245.25
Michelle Steel,16250.0
Doris Matsui,16250.0
Sen. Mark Kelly,16400.0
Bill Cassidy,16400.0
Rep. Joseph D. Morelle,16500.0
Yadira Caraveo,16500.0
Troy Balderson,16500.0
"Scalise, Steve",16500.0
Rep. Adrian Smith,16500.0
Rep. Tony Cardenas,16500.0
Debbie Stabenow,16500.0
Rep. Daniel Timothy Kildee,16500.0
Sen Tim Scott,16500.0
Congressman Patrick McHenry,16500.0
Rep. Daniel Milton Newhouse,16500.0
Rep Bruce Westerman,16500.0
Senator Mitch McConnell,16500.0
Rep. Glenn Thompson,16500.0
Sen. Jerry W. Moran (R),16500.0
Congressman Don Bacon,16500.0
Guy Ciarrocchi,16550.0
Mark Kelly,16550.0
Raul Ruiz,16650.0
Kyrsten Sinema,16700.0
Rep. Michael Guest,16750.0
Anna Eshoo,16750.0
Greg Casar,16766.67
Congressman Frank Pallone,16800.0
Seth Magaziner,16850.0
Brian Schatz,17000.0
"Horsford, Steven",17000.0
Rep. Marcia Carolyn Kaptur,17000.0
Joseph Manchin,17000.0
"Johnson, Dustin",17000.0
Bennie Thompson,17000.0
Kathy Castor,17000.0
Derek Kilmer,17000.0
Rep. Bill Huizenga,17000.0
Senator Joe Manchin,17100.0
Senator Lisa Murkowski,17200.0
Various Republican Senatorial Candidates,17250.0
Greg Stanton,17250.0
Adam Laxalt,17300.0
Richard Blumenthal,17300.0
Marcy Kaptur,17385.29
Sen. John Boozman,17400.0
Rep. Rosa DeLauro,17400.0
Rep. Ron Estes (R),17500.0
Rep Pete Aguilar,17500.0
Rep. James Enos Clyburn,17500.0
Rep. James Enos Clyburn (D),17500.0
"McHenry, Patrick",17500.0
John Kennedy,17500.0
"Schumer, Charles",17500.0
"Emmer, Tom",17500.0
Buddy Carter,17500.0
Rep. Steny Hamilton Hoyer (D),17500.0
Republican Mainstreet Partnership PAC,17500.0
"Valadao, David",17500.0
Across The Aisle PAC,17500.0
Rep Drew Ferguson IV,17500.0
Rep. Angela Dawn Craig,17500.0
"Pelosi, Nancy",17500.0
Sen. Timothy Eugene Scott (R),17500.0
Blake Moore,17600.0
Rep. Henry Cuellar,17750.0
Darren Soto,17750.0
Elise Stefanik,17750.0
Mario Diaz-Balart,17900.0
Rob Wittman,17900.0
Cole for Congress,18000.0
Rep. David McKinley,18000.0
Senator Maggie Hassan,18000.0
Sean Patrick Maloney,18000.0
Jeanne Shaheen,18000.0
Rep. Jodey Cook Arrington (R),18000.0
Brian Higgins,18000.0
Rep. Hakeem Jeffries,18000.0
"Khashayar Ghashghai, Office of Human Rights & Humanitarian Affairs, Dept. of State's Bureau of Intl. Organization Affairs,2 Days;Lecture,OfficeHours,Lunch,Dinner,Travel,Limitedengagement/Honorarium**",18038.2
Rep. Mike Kelly,18250.0
Chris Van Hollen,18250.0
Sam Graves,18500.0
Sen. Dan Sullivan,18500.0
Grace Napolitano,18500.0
Rep. Frank Pallone Jr.,18500.0
Rep Sam Graves Jr,18500.0
"Panetta, Jimmy",18500.0
Blaine Luetkemeyer,18500.0
Sen. Marco Rubio,18700.0
Senator Bill Cassidy,18750.0
Sen. Richard Blumenthal,18800.0
Mike Kelly,18900.0
Sen. Charles E. Grassley (R),19000.0
Congressman Rodney Davis,19000.0
Raja Krishnamoorthi,19000.0
"Thompson, Mike",19000.0
Rep. Jason Thomas Smith,19000.0
Sen. Shelley Moore Capito,19000.0
Rep. W. Blaine Luetkemeyer,19000.0
Kelly Armstrong,19150.0
Steven Horsford,19471.21
Rep. Ashley Hinson,19500.0
Andrew Garbarino,19500.0
Katherine Clark,19500.0
Mary Gay Scanlon,19500.0
"Rep. A. Drew Ferguson, IV (R)",19500.0
Rep. Darin M. LaHood (R),19500.0
Senator Patty Murray,19605.0
Rep. Terri Sewell,19805.0
Rep. Tom Rice,19900.0
"Britt, Katie",20000.0
"Thompson, Bennie",20000.0
Sen. Gary Peters,20000.0
Chuck Grassley,20000.0
"Jeffries, Hakeem",20000.0
Rep. Patrick Timothy McHenry (R),20000.0
NEW DEMOCRAT COALITION ACTION FUND,20000.0
Rep. Steven Alexzander Horsford (D),20000.0
"Axne, Cindy",20000.0
Rep. Tom O'Halleran,20000.0
Rep. Tim Ryan,20100.0
Robert Menendez,20150.0
POLITICO,20224.8
Chuck Edwards,20250.0
"Lankford, James",20500.0
Andy Kim,20540.1
Wesley Hunt,20550.0
"Costa, Jim",21000.0
Rep. Brett Guthrie,21000.0
Sen. John Randolph Thune,21000.0
Sen. John Anthony Barrasso,21000.0
Rep. Kevin Owen McCarthy,21000.0
Lisa Blunt Rochester,21000.0
Rep. S. Brett Guthrie,21000.0
Rep. Timothy John Ryan,21000.0
Kim Schrier,21047.79
Liz Cheney,21050.0
Rep. Sean Patrick Maloney,21150.0
Rep. Lisa Blunt Rochester,21400.0
Sen. Sherrod Brown,21497.32
Sen. Todd Christopher Young (R),21500.0
"Welch, Peter",21500.0
"Schrader, Kurt",21500.0
"Murkowski, Lisa",21500.0
"Moran, Jerry",21500.0
Rep. Steny Hoyer,21600.0
Elaine Luria,21672.79
Dan Sullivan,21750.0
Senator Hickenlooper,21755.38
John Joyce,21800.0
Rep Henry Cuellar,22000.0
"Simpson, Mike",22000.0
James Clyburn,22000.0
"Collins, Susan",22000.0
Scott Baugh,22000.0
Ron Johnson,22050.0
Brad Wenstrup,22400.0
Henry Cuellar,22450.0
Rep. G. Mike J. Kelly (R),22500.0
Rep. Vernon Gale Buchanan (R),22500.0
Robert Garcia,22500.0
Suzan DelBene,22500.0
Across the Aisle PAC,22500.0
DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE,22500.0
Jim Costa,22500.0
Jason Smith,22500.0
Betty McCollum,22700.0
Dan Newhouse,22750.0
Rep. David Kustoff,22750.0
Sen. Ron Wyden,22800.0
Gary Peters,23000.0
Sen. Todd Christopher Young,23000.0
Rep. William Patrick Huizenga,23000.0
Jon Tester,23000.0
Sen. Charles E. Schumer,23000.0
National Republican Campaign Committee,23100.0
French Hill,23200.0
Tom Rice,23250.0
Mike Rogers,23300.0
Rep. Stephen Joseph Scalise,23500.0
Gus Bilirakis,23500.0
Rep. Elise Stefanik,23625.0
Mark Warner,23850.0
Charles Grassley,24000.0
Congressman Richard Neal,24000.0
Maggie Hassan,24000.0
"Davis, Rodney",24000.0
Jaime Herrera Beutler,24250.0
James Lankford,24700.0
Tom Emmer,24750.0
Tammy Duckworth,24750.0
"Young, Todd",25000.0
Senator Debbie Stabenow,25000.0
BluePAC - Blue Cross Blue Shield Association PAC,25000.0
"Senators Burr, Fischer, Boozman",25000.0
Republican Governors Association,25000.0
Monday Meeting PAC,25000.0
Robin Kelly,25000.0
Katie Boyd Britt,25000.0
John Curtis,25300.0
Ryan Zinke,25400.0
Marsha Blackburn,25400.0
Ted Budd,25600.0
Senator Raphael Warnock,25900.0
Richard Neal,25900.0
Senator Tim Scott,25998.0
"Clyburn, James",26000.0
"Boozman, John",26000.0
"Grassley, Charles",26000.0
Sen. Catherine Cortez Masto,26050.0
Drew Ferguson,26150.0
Rep. Frank Pallone,26300.0
Darin LaHood,26400.0
Sanford Bishop,26464.28
"Crapo, Mike",26500.0
Alex Padilla,26650.0
Patty Murray,26750.0
Senator Ron Wyden,26800.0
Friends of Chris Stewart,26800.0
Tom Cole,27000.0
Senator John Thune,27000.0
Garret Graves,27000.0
Elect Democratic Women,27250.0
Senator Alex Padilla,27500.0
Don Bacon,27500.0
Linda Sanchez,27500.0
Rep Steve Scalise,27500.0
Ken Calvert,27564.0
Pete Aguilar,27675.0
Rep. Joyce Beatty,27800.0
Senator Chris Van Hollen,27900.0
Rep. Troy Balderson,28000.0
Senator Catherine Cortez Masto,28000.0
Sen. Timothy Eugene Scott,28000.0
Sen. John Thune,28025.0
Rep. Patrick McHenry,28125.0
Tim Kaine,28250.0
Markwayne Mullin,28400.0
Martin Heinrich,28500.0
Scott Peters,28500.0
Rick Larsen,28750.0
Richard Hudson,29250.0
Rep. Patrick Timothy McHenry,29300.0
David Valadao,29500.0
Frank Pallone,29600.0
Jodey Arrington,29700.0
"Wyden, Ron",30000.0
National Republican Congressional Comm.,30000.0
CHC Bold PAC,30000.0
Tim Scott,30300.0
