honoree_name,amount
"Rep. Vincente Gonzalez, Rep. Sheila Jackson Lee, Rep. Lizzie Fletcher",14082.0
Representative Andy Harris,14084.0
Texans for Senator John Cornyn Inc.,14100.0
Sen. Tina Smith (D-MN),14100.0
Lisa Blunt,14100.0
Cong. Zoe Lofgren,14100.0
Alaskans for Begich,14100.0
Rep. Joni Ernst,14100.0
Sen. Chris Coons (D-DE),14100.0
CHARLIE JOSEPH CRIST,14106.98
Information Technology Industry Council Political Action Committee (ITI PAC),14118.0
john larson,14150.0
GUTHRIE FOR CONGRESS,14150.0
Sen Kay Hagan,14150.0
In-kind contribution for services to President John F. Kennedy Library,14160.0
Representative Spencer Bachus,14177.0
Gov. Mike Rounds,14200.0
Jeanne Shaheen for Senate,14200.0
KRYSTEN SINEMA,14200.0
Mike Tagert,14200.0
Rep. Dr. Roger Marshall,14200.0
Jessica Ehrlich,14200.0
Mark Jacobs,14200.0
Cong. Adam Kinzinger,14200.0
Rep. Ed G. Perlmutter,14200.0
Rep. Darrin LaHood,14200.0
Jerry Moran (R-KS),14250.0
Murkowski for Senate,14250.0
Charles Djou,14250.0
Rep. Steve Scalise (LA-01),14250.0
Cong. Steve Daines,14250.0
Mike Kelly For Congress,14250.0
FRIENDS OF CJ FOR CONGRESS,14250.0
Cortez Masto,14250.0
U.S. Representative Joe Heck,14250.0
Rep Jim Langevin,14250.0
Rep. Richard Hudson (NC-8),14250.0
Sen. Lindsey Graham (R-SC),14250.0
POWERPAC OF THE EDISON ELECTRIC INSTITUTE,14250.0
Representative Chris Smith,14259.75
"Sen. Sherrod Brown
Rep. James Moran",14288.16
Brandon Beach,14300.0
Sen. Mark Udall (CO),14300.0
Kat for Congress,14300.0
Honorable Susan Collins,14300.0
HUDSON FOR CONGRESS,14300.0
U.S. Representative Paul Ryan,14300.0
Congressman John Campbell,14302.49
"Rep. Richard L. Hudson, Jr.",14315.0
Deb Fischer for US Senate,14350.0
Congressman James Langevin,14350.0
Shane Osborne,14350.0
REP. JOAQUIN CASTRO,14383.32
Sen. Ed Markey (MA),14400.0
Rep. Ed Markey (D-MA),14400.0
Friends of Matt Gaetz,14400.0
Susie lee,14400.0
"Thomas H. Kean, Jr.",14400.0
U.S. Representative George Holding,14400.0
Rep Drew Ferguson,14400.0
Speaker Paul Ryan (R-WI),14400.0
Jason Lewis for Congress,14400.0
Parul P. Desai (FCC); Aspasia A. Paroutsas (FCC):  Board Members,14400.0
Susana Martinez,14400.0
Representative Nita M. Lowey,14400.0
Honorable Sam Johnson,14400.0
RALSTON | LAPP MEDIA,14414.0
Textron Inc. Political Action Committee,14422.5
Rep. Ben Lujan and FCC Commissioner Jessica Rosenworcel,14428.28
Majority Whip Steve Scalise,14450.0
Jon Keyser,14450.0
"The Honorable Kinzinger, Adam",14452.51
Rep Diane Black,14457.369999999999
Representative Doug LaMalfa,14482.85
U.S. Representative Adriano Espaillat,14500.0
Rep. John H. Rutherford (R),14500.0
Samuel B Graves JR,14500.0
The Honorable Mike McCaul,14500.0
HENRY WAXMAN,14500.0
Rep Tom McClintock,14500.0
Representative Pete Gallego,14500.0
Congressman Tom  Graves,14500.0
Rep. Pete DeFazio,14500.0
"Thune, John Randolph",14500.0
EDWIN G PERLMUTTER,14500.0
SEN. STEVEN DAINES,14500.0
"FINCHER, STEPHEN",14500.0
Congressman S. Brett Guthrie,14500.0
Cresent Hardy For Congress,14500.0
Congressman Joyce Beatty,14500.0
Professionals in Advertising Political Action Committee,14500.0
JOHN M. SHIMKUS,14500.0
REP. DEBBIE WASSERMAN SCHULTZ,14500.0
Mariannette Jane MillerMeeks,14500.0
"MEADOWS, MARK",14500.0
Senator Patrick J. Toomey,14500.0
Rep Joseph D Neguse,14500.0
Donna Edwards for Congress,14500.0
The Honorable Cathy McMorris Rogers,14500.0
Renee Unterman,14500.0
Elise For Congress,14500.0
Votetipton.Com,14500.0
Rep. James Clyburn (D-SC),14500.0
Congressman Alexander Mooney,14500.0
Representative James Himes,14500.0
Candius Stearns,14500.0
Congressman Joseph Pitts,14500.0
Rep. Fred S. Upton,14500.0
Rep Jose E Serrano,14500.0
Members of the Congressional Asian Pacific American Caucus,14500.0
Claire Mccaskill,14500.0
The Honorable Lance Gooden,14500.0
"Masto, Catherine Cortez",14500.0
Congressman Greg P. Walden,14500.0
Congressman Josh Harder,14500.0
DAVE CAMP,14500.0
Rep. Bob Goodlatte (R-VA),14500.0
The Honorable Bruce Westerman,14500.0
SEN ROY BLUNT,14500.0
Jessica King,14500.0
Support to Ensure Victory Everywhere PAC-STEVE PAC,14500.0
Mike Rogers (AL),14500.0
The Honorable Glenn Thompson,14500.0
Rep. William Clay Jr.,14500.0
"Olivia Calderon, Sr. Strategist, Consumer Financial Protection Bureau; Courtney La Bau, Sr. Advisor, Dept. of Homeland Security",14500.0
BILL POSEY,14500.0
"WENSTRUP, BRAD",14500.0
SCHIFF FOR CONGRESS,14500.0
Ms. Vicky Hartzler,14500.0
The Honorable Debbie Wasserman-Shultz,14500.0
American Cable Association PAC,14500.0
CLAUDIA TENNEY,14500.0
"Ernst, Joni Kay",14500.0
Rep. Robert James Dold Jr.,14500.0
Congressman Timothy J. Ryan,14500.0
Robert A. Brady,14500.0
Congressman Mike  Coffman,14500.0
SEN. MAZIE HIRONO,14500.0
The Honorable Jim Renacci,14500.0
"Hastings, Richard",14500.0
New Pioneer PAC,14500.0
Richard Larsen,14500.0
Paul Junge,14500.0
"Hatch Election Committee, Inc.",14500.0
Congressman Pete  Aguilar,14500.0
U.S. Representative Bobby Scott,14500.0
Rep Mark Green,14500.0
Rep. Buddy Carter (GA-01),14500.0
Congressman Lacy Clay,14500.0
Rep. Jason T. Smith (R),14500.0
Crapo for US Senate,14500.0
Rep. A. Donald McEachin (D),14500.0
RODNEY LEE DAVIS,14500.0
The Honorable Kim Schrier,14500.0
NANCY SODERBERG,14500.0
CherPAC,14500.0
The Honorable Stephen Fincher,14500.0
Rep. Kelly Ayotte,14500.0
Rep. David Bennett McKinley (R),14500.0
Mike Bishop for Congress,14500.0
MCHENRY FOR CONGRESS,14500.0
Frank A. Lobiondo,14500.0
Rep. Kathleen M. Rice,14500.0
William Posey,14500.0
Wayne Edward Whitfield,14500.0
Congresswoman Michelle Lujan Grisholm,14500.0
Rep. Stephen Ira Cohen,14500.0
Sen. Tillis,14500.0
Hon. Don Young,14500.0
Rep Filemon Vela Jr,14500.0
Suzan K. Delbene,14500.0
"Earl ""Buddy"" Carter",14500.0
Senator Jerry Moran (R-KS),14500.0
Daniel Webster For Congress,14500.0
Rep.  David Price,14500.0
The Honorable Deborah Stabenow,14500.0
Texas Freedom Fund,14500.0
Sen. John  Cornyn III,14500.0
National Restaurant Association PAC (RESTAURANT PAC),14500.0
Representative Dan Donovan,14500.0
Congressman John Fleming,14500.0
Bennet Colorado Victory,14500.0
HALPAC,14500.0
John R Chrin,14500.0
Senator Pat  Roberts,14500.0
Rep. Barbara J. Lee,14500.0
U.S. Representative Ron Kind,14500.0
CROWLEY FOR CONGRESS,14500.0
Tim Murphy For Congress,14500.0
"RYAN, TIMOTHY",14500.0
"Howard P. ""Buck"" McKeon",14500.0
Rep Lacy Clay Jr,14500.0
Rep Rodney Frelinghuysen,14500.0
Common Sense Common Solutions PAC,14500.0
U.S. Representative Gus Bilirakis,14500.0
Senator Shelley Moore Capito (R-WV),14500.0
"Moore, Barry",14500.0
Anne Kuster,14500.0
Rep. Jeffrey Denham (R),14500.0
"John Charles Carney, Jr.",14500.0
REP. ANDER CRENSHAW,14500.0
Congresswoman Anna G. Eshoo,14500.0
People For Derek Kilmer,14500.0
Rep. James Hagedorn (R),14500.0
The Honorable Vicente Gonzalez,14500.0
"WILLIAMS, ROGER",14500.0
Rep Ted E Deutch,14500.0
Representative Tom Rooney,14500.0
Stephen Allen Womack,14500.0
RICHARD DURBIN,14500.0
Congressman John D. Dingell,14500.0
"SCOTT, TIM",14500.0
Adam Daniel Kinzinger,14500.0
"Guthrie, Steven",14500.0
Frank Pallone (D-NJ),14500.0
Rep. Daniel B. Maffei,14500.0
Rep. Victoria Kulheyko Spartz,14500.0
REP ANDER CRENSHAW,14500.0
Sen. Roger W. Marshall (R),14500.0
Congressman Blaine Leutkemeyer,14500.0
Rep. Jackie Swihart Walorski,14500.0
Sen. Todd C. Young,14500.0
Luther Strange (R-AL),14500.0
Rep. Randy Keith Weber  Sr.,14500.0
Rep. Michael Thompson,14500.0
Rep. Robin Kelly (IL),14500.0
The Honorable Michelle Lujan Grisham,14500.0
ARA PAC,14500.0
ROBERT PITTENGER,14500.0
Senator Ron Johnson (R-WI),14500.0
EDDIE JOHNSON,14500.0
Friends Of John Barrasso,14500.0
The Honorable Carolyn B. Maloney,14500.0
Honorable Bennie Thompson,14500.0
Rep. Pedro R. Pierluisi,14500.0
James Sensenbrenner,14500.0
THEODORE ELIOT DEUTCH,14500.0
Rep. Jack W. Bergman,14500.0
Fattah for Congress,14500.0
TED E. CRUZ,14500.0
REP. RICHARD HUDSON,14500.0
The Honorable Joseph Kennedy,14500.0
Jason Thomas Smith,14500.0
Representative Annie Kuster,14519.64
Missourians for Kander,14525.0
Alan Gross,14546.880000000001
Colorado Senate Victory Fund,14550.0
Bill Frick,14550.0
The Honorable John Moolenaar,14550.0
PAM BYRNES,14564.65
SEN. MIKE ROUNDS,14566.67
SEN. CINDY HYDE-SMITH,14566.67
Luis V. Gutierrez,14576.14
Kevin Brady for Congress,14600.0
Dan Rodimer,14600.0
REP. CHRIS STEWART,14600.0
Debbie Wasserman,14600.0
Cameron Webb for Congress,14600.0
Rounds For Senate,14600.0
Josh Riley,14600.0
Nina E. Olson,14600.0
TONY THURMOND FOR SPI 2018,14600.0
U.S. Representative Dave Loebsack,14616.47
Rep. Glenn Thompson and Pennsylvania's House and Senate Members,14625.81
Paul Davis for Kansas,14640.68
DANIEL FEEHAN,14672.84
Rep. Joseph Crowley (D-14th NY),14700.0
U.S. Representative Susan Brooks,14700.0
Stevan E. Pearce,14700.0
Charles Boustany Jr,14700.0
Jay Rockefeller,14700.0
Senator Lindsey Graham (R-SC),14700.0
Kevin de Leon,14700.0
National Cattlemen's Beef Association Political Action Committee (NCBA),14745.0
Trey for Congress,14750.0
Representative Mark Takai,14750.0
BRADLEY SCOTT SCHNEIDER,14750.0
The Honorable Mark Kelly,14750.0
Tony Gonzales for Congress,14750.0
Rep. Bob Good,14750.0
Maria Elvira Salazar for Congress,14750.0
Friends of David Jolly,14750.0
"MURPHY, STEPHANIE",14750.0
Congresswoman Veronica Escobar,14750.0
Rep. Cathy Mcmorris Rodgers,14750.0
Senator Kay Hagan (D-NC),14750.0
DUNCAN D. HUNTER,14750.0
Lauren Boebert,14750.0
U.S. Rep. Michael Burgess,14750.0
Hon. Steve Daines,14750.0
The Honorable Lisa Blunt Rochester,14750.8
American Peanut Shellers Association Political Action Committee,14800.0
"Rep. Kevin McCarthy (R-23rd, CA)",14800.0
Rep. Garret Graves (R-LA),14800.0
Mark Sickles,14850.0
Mark Pryor for Senate,14850.0
Alvin Brown,14850.0
Sen. Mike Crapo Leadership PAC,14855.220000000001
TOM MALINOWSKI FOR CONGRESS,14868.34
"Rep. Rush Holt (cup recipient)
Sen. Amy Klobuchar",14873.5
Rep. Joe Heck (R-NV),14900.0
Senator Pat Roberts (R-KS),14900.0
TEXANS FOR JODEY ARRINGTON,14900.0
Drew Ferguson for Congress,14900.0
"U.S. Representative Larry Bucshon, MD",14900.0
Sen. Tim Scott (SC),14900.0
Committee for the Advancement of Cotton,14932.32
Sen. Landrieu,14950.0
Friends of John Barrow,14950.0
Rep. Mike Waltz,14950.0
McSally for Congress,14981.7
Kip E. Tom,14986.470000000001
Representative Debbie Mucarsel-Powell,14994.05
2017 Colorado Capital Conference Hosted by Senators Bennet and Gardner,14996.99
Democratic Senators and candidates for the U.S. Senate.,15000.0
"Malinowski , Tom",15000.0
"Hon. Lamar Alexander (R-TN), Hon. James Inhofe (R-OK), Hon. Thad Cochran (R-MS), Hon. Pat Roberts (R-KS), Hon. Tim Scott (R-SC), Hon. Tom Cotton (R-AR), Hon. Lindsey Graham (R-SC), Hon. Jeff Sessions",15000.0
Congressman Sanford Bishop Leadership PAC,15000.0
Candidates and elected officials supported by the Democratic Senatorial Campaign Committee.,15000.0
Representative Jim Gerlach,15000.0
Rep. Kurt Schrader (OR-05),15000.0
Sen. Chuck Schumer Leadership PAC,15000.0
Congressional Member of the CBCI,15000.0
Candidates and elected officials supported by the Democratic Congressional Campaign Committee.,15000.0
Steve PAC,15000.0
Democratic Senatorial Campaign Committee - Leadership Council,15000.0
DCCC: Various,15000.0
Jose Lou Correa,15000.0
"Gray, Jim",15000.0
Candidates and officials supported by National Republican Congressional Committee,15000.0
"Nita Lowey, Richard Shelby",15000.0
Candidates and elected officials supported by the National Republican Senatorial Committee.,15000.0
Greater Opportunities for Leadership Development,15000.0
Mcconnell Senate Committee,15000.0
Representative Jim Himes (D-4th CT),15000.0
Paul  Ryan,15000.0
Candidates and elected officials supported by the National Republican Congressional Committee.,15000.0
Great Schools for Great Children,15000.0
Members of PAC Unitatis,15000.0
National Republican Senatorial Committee (Recount and Legal Fund),15000.0
"American Society of Travel Advisors, Inc. PAC",15000.0
"Congressman RubAn Hinojosa (honored at gala for Hispanic Engineering, Science & Technology (HESTEC) Week)",15000.0
NAM-PAC,15000.0
"KLINE, JOHN",15000.0
Congressional Members Serving on Board of IRI,15000.0
"King, Peter; Neal Richard",15000.0
Brian M. Higgins,15000.0
DCCC Recount fund - federal,15000.0
MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE/FED AC,15000.0
CITIZENS TO ELECT TARA STAMPS,15000.0
MEL HALL,15000.0
National Republican Senatorial Committee (various),15000.0
American Wind Energy Association Wind PAC,15000.0
"Senator Bill Cassidy (R-LA)
Senator Mazie Hirono (D-HI)",15000.0
Hon. Richard Burr,15000.0
National Republican Senatorial Committee members,15000.0
King For Congress,15000.0
VICTORY IN NOVEMBER ELECTION PAC (VINEPAC),15000.0
DCCC-BUILDING FUND,15000.0
"Coffman, Michael",15000.0
HUDSON VALLEY PAC,15000.0
Members of The Congressional Football Game Board,15000.0
Sen. Evan H. Jenkins,15000.0
THE HONORABLE ROY BLUNT,15000.0
Senator Benjamin L. Cardin (D-MD),15000.0
Senator Benjamin L. Cardin,15000.0
National Republican Senatorial Committee Membership,15000.0
William R Timmons IV,15000.0
Democratic Senatorial Campaign Committee members,15000.0
Charles  Schumer,15000.0
Democratic Senatorial Campaign Cte,15000.0
marc veasey,15000.0
FRIENDS OF PETE GALLEGO,15000.0
ALL Senate Republican Candidates,15000.0
The Honorable Samuel Graves,15000.0
National Republican Senatorial Committee - Republican Members and Candidates for Senate,15000.0
Leadership of Today & Tomorrow,15000.0
Lucinda Guinn,15000.0
Rep. Elizabeth Pannill Fletcher (D),15000.0
National Republican Senatorial Committee (Republican Senatorial Members and Candidates),15000.0
Sen. John Tester and Rep. Tom Cole,15000.0
JOHN A. BOEHNER,15000.0
"Jones, Doug. Smith, Tina. Shaheen, Jeanne.",15000.0
BOB BRADY FOR CONGRESS,15000.0
National Republican Senatorial Committee- Build Fund,15000.0
Sen. John Sidney McCain  III,15000.0
"Sen. Chuck Grassley, Rep. James Clyburn and Rep. Nancy Pelosi (honorees at the 26th Annual Bipartisan Congressional Awards Dinner)",15000.0
Rep. Randolph Blake Farenthold,15000.0
Congressional Hockey Challenge,15000.0
Democratic Senatorial Candidates.,15000.0
Democratic Senatorial Committee - Headquarters Fund,15000.0
VELVET HAMMER PAC,15000.0
DCCC FEDERAL,15000.0
Senator Rand Paul (R-KY),15000.0
NATIONAL REPUBLICAN SENATORIAL COMM,15000.0
National Republican CongressionalCommittee,15000.0
RESPONSIBILITY AND FREEDOM WORK PAC (RFWPAC),15000.0
SANTARSIERO FOR CONGRESS,15000.0
Sen. Barbara Mikulski and Sen Kirsten Gillibrand,15000.0
RESTORING OUR NATION (RON) PAC,15000.0
William Clyburn,15000.0
Rep. Ernest Scott Garrett (R),15000.0
"Gomez, Georgette",15000.0
Rep. Theodore Eliot Deutch (D),15000.0
"Hultgren, Randall",15000.0
AMERICA WORKS,15000.0
NATIONAL REPUBLICAN SENATORIAL COMMITTEE - CONTRIBUTIONS *,15000.0
Senate Reps,15000.0
RFWPAC,15000.0
Cong. Don Young,15000.0
NATIONAL REPUBLICAN SENATORIAL COMMITTEEE,15000.0
NATIONAL REPUBLICAN SENATORIAL CAMPAIGN COMMITTEE,15000.0
Alexa Feldman,15000.0
Rep. S. Guthrie,15000.0
National Republican Congresssional Cmte,15000.0
Baron Hil,15000.0
Sen. James Lankford; Sen. Todd Young,15000.0
COALITION OF BLACK TRADE UNIONISTS,15000.0
Mr. Michael Rogers,15000.0
2013 Senators' Classic Committee,15000.0
COALITION TO STOP FAST TRACK,15000.0
Norma J. Torres,15000.0
GIVING WILLINGLY EMPOWERING NATIONALLY (GWEN) PAC,15000.0
"U.S. Representative Kevin McCarthy
National Republican Congressional Committee
Majority Committee PAC",15000.0
The Honorable Richard Blumenthal (D-CT),15000.0
"U.S. Representative Kevin McCarthy, National Republican Congressional Committee, Majority Committee PAC",15000.0
William Franklin Shuster,15000.0
Repair the World PAC,15000.0
Democratic Party of Virginia Party Federal Account,15000.0
Congressman Earl Carter,15000.0
"Congressional Board Members of the Congressional Hispanic Caucus Institute, Inc.",15000.0
Connecticut Democratic State Central Committee - Federal Account,15000.0
REP MIKE CONAWAY,15000.0
Congressional Black Caucus Pac,15000.0
Alex X. Mooney,15000.0
Congressional Black Caucus PAC - CBCPAC,15000.0
National Republican Congressional Committee members,15000.0
Representative Harley Rouda,15000.0
SALT CITY PAC,15000.0
12TH CONGRESSIONAL DISTRICT DEMOCRATS,15000.0
North Dakota Democratic-NonPartisan League Party,15000.0
Senator Shelby and Senator Strange,15000.0
Reps. Scott Peter and David Valadao,15000.0
Democratic Party Of Hawaii,15000.0
Rep. Bradley Walker,15000.0
National Republican Congressional Committee - Recount Fund,15000.0
BAKER PAC,15000.0
National Republican Congressional Committee - Federal,15000.0
"Representative Adriano Espaillat, Senator Rob Portman, Representative Henry Cuellar and Representative Mario Diaz Balart",15000.0
Sen. Ben Cardin & Rep. Tom Cole (Honorees),15000.0
RICHARD M. BURR,15000.0
Senate Dem,15000.0
chc/bold pac,15000.0
Senate GOP Candidates,15000.0
"McDermott, James",15000.0
BRINGING AMERICA TOGETHER PAC,15000.0
Sawtooth PAC,15000.0
Rep. Jim  Cooper,15000.0
Friends Of Farr,15000.0
Rep. F. James Sensenbrenner Jr.,15000.0
"Reps. Thompson (MS), Clyburn, Richmond, Fudge, and Bass are Board Members of CBCI.",15000.0
RICE AMERICA PAC-REPUBLICANS IN CONGRESS EMPOWERING AMERICA,15000.0
"Reps. Suzan DelBene, Cheri Bustos, Hakeem Jeffries, Kyrsten Sinema, Joe Kennedy, Ben Ray Lujan, Tony Cardenas",15000.0
BETTY PAC,15000.0
Sen. Johnny Isakson (R-GA),15000.0
Representative Mondaire Jones,15000.0
RICE America PAC,15000.0
JOINING IDEAS TO MOTIVATE MOVEMENT FOR YOU (JIMMY PAC),15000.0
North Carolina Land Title PAC,15000.0
Tim Ryan Leadership PAC,15000.0
National Republican Congressional Committee-- Build Fund,15000.0
Senate Independence Campaign Committee,15000.0
Senator Saxby Chambliss and Representative Peter King,15000.0
"Senator Saxby Chambliss, Representative Mike Thompson, Representative William Shuster and Representative John Larson",15000.0
National Republican Congressional Committee- Building Fund,15000.0
Hakeem  Jeffries,15000.0
FUND FOR THE MAJORITY PAC,15000.0
Rep. Thomas E. Pope,15000.0
National Republican Senatoiral Committee,15000.0
Republican Congressional Candidates' Building Fund,15000.0
"Governor Jeb Bush, Honorary Chairman",15000.0
Republican Congress,15000.0
Leadership PAC on behalf of Sen. James Lankford,15000.0
Democratic Senatorial Campaign Committee  Headquarters Fund,15000.0
Brett  Murdock,15000.0
DEMOCRATS WIN SEATS PAC,15000.0
Republican Candidates to the US Senate,15000.0
"Senator Alexander, Representative Reed (NY), Representative Gottheimer (NJ)",15000.0
Congressman Doc Hastings,15000.0
"CLYBURN, JAMES",15000.0
Sandhills Political Action Committee,15000.0
IN THE ARENA PAC,15000.0
"Eric Holder, former Attorney General of the U.S. - event date 7/19/2016.",15000.0
Michaud For Congress,15000.0
THERESA GASPER,15000.0
Democratic Senatorial Campaign Comm.,15000.0
INNOVATION PAC,15000.0
"Rick Perry, Ben Ray Lujan, Jesus Garcia",15000.0
Rep. Larry Dean Buschon (R),15000.0
Republican Congressional Committee,15000.0
National Republican Senatorial Committee (NRSC)Overhead and Administrative Account,15000.0
2018 support for the Abraham Lincoln Presidential Library Foundation Leadership Prize Event that provides funding for the educational and cultural programming of the Abraham Lincoln Presidential Library and Museum,15000.0
"Rep. Jimmy Panetta, 
Rep. Thomas R. Souzzi, 
Rep. Josh S. Gottheimer",15000.0
McMorris Rodgers Cathy,15000.0
Senator Raphael G. Warnock,15000.0
DEMOCRATS TIME IN NEVADA,15000.0
FUTURE 1ST COMMITTEE,15000.0
"2018 International Republican Institute Freedom Award Dinner honoring Secretary James Mattis and Ambassador Nikki Haley.  IRI Board members include Sen. John McCain, Sen. Tom Cotton & Rep. Kay Granger",15000.0
Democratic Senatorial Campaign Committee  Leadership Circle,15000.0
"Sen. Orrin Hatch
Rep. Paul Ryan
Sen. Ron Wyden",15000.0
Non-designated,15000.0
Congresswoman Shontel Brown,15000.0
DSCC FEDERAL,15000.0
"Portman,Rob",15000.0
Governor Kathy Hochul,15000.0
Leadership PAC on behalf of Sen. Lisa Murkowski,15000.0
CLIMATE CHAMPIONS PAC,15000.0
"National Republican Senatorial Committee
2016 Annual Policy Board Membership",15000.0
Rep. Pete Sessions; Rep. Chris Van Hollen; Rep. Cathy McMorris,15000.0
"Sen. John Thune, Rep. Anna Eshoo",15000.0
Representative Jayapal Pramila,15000.0
Leadership PAC on behalf of Rep. Kevin Brady,15000.0
THOMAS EDMUNDS  PRICE,15000.0
Leadership PAC on behalf of Rep. James Clyburn,15000.0
Democratic Senate Caniddates,15000.0
John F. Kennedy Library,15000.0
DSCC / National Party Committee,15000.0
Republican Candidates for House of Representatives,15000.0
Leadership PAC on behalf of Rep. Derek Kilmer,15000.0
John F. Kennedy Library Foundation Inc.; Rep. Nancy Pelosi,15000.0
MD Democratic Party,15000.0
Congresswoman Virginia Foxx (R-NC) and Congressman Steve Watkins (R-KS-2),15000.0
Democratic Senate,15000.0
"Congresswoman Virginia Foxx (R-NC-5), Congressman Ron Wright (R-TX-6), Congressman Markwayne Mullin (R-OK-2) and Congressman Fred Keller (R-PA-12).",15000.0
